CHROM	GENE	GENENAME	TRAIT	TRAITNAME	PVAL	LOG10P	FDR	P<1e-9	ANNOTATION
11	ENSG00000149187	CELF1	p30130	Monocyte count	2.65E-05	4.57653	0.02398103914	0	NC
17	ENSG00000131746	TNS4	p30080	Platelet count	2.69E-05	4.56998	0.02431396596	0	NC
17	ENSG00000161405	IKZF3	p30000	White blood cell count	2.70E-05	4.56843	0.02434577453	0	NC
19	ENSG00000125652	ALKBH7	p30090	Platelet crit	2.70E-05	4.56829	0.02434577453	0	NC
2	ENSG00000179921	GPBAR1	p30180	Lymphocyte percentage	2.79E-05	4.55438	0.0251057718	0	NC
9	ENSG00000137103	TMEM8B	p30640	Apolipoprotein B	2.82E-05	4.55002	0.02532128266	0	NC
19	ENSG00000125726	CD70	p30090	Platelet crit	2.82E-05	4.54955	0.02532128266	0	NC
17	ENSG00000181856	SLC2A4	p30710	C-reactive protein	2.87E-05	4.54233	0.02571270934	0	NC
20	ENSG00000172216	CEBPB	p30260	Mean reticulocyte volume	2.87E-05	4.54173	0.02571524672	0	NC
17	ENSG00000167716	WDR81	p30680	Calcium	2.88E-05	4.5402	0.0257729579	0	NC
17	ENSG00000131747	TOP2A	p30000	White blood cell count	2.94E-05	4.5319	0.02623665987	0	NC
8	ENSG00000147536	GINS4	p30270	Mean sphered cell volume	2.98E-05	4.52536	0.02660072884	0	NC
17	ENSG00000141736	ERBB2	p30140	Neutrophill count	3.01E-05	4.52204	0.02677066969	0	NC
11	ENSG00000149591	TAGLN	p30260	Mean reticulocyte volume	3.03E-05	4.51824	0.02697153362	0	NC
1	ENSG00000160087	UBE2J2	p30650	Aspartate aminotransferase	3.08E-05	4.51174	0.02734341489	0	NC
7	ENSG00000106244	PDAP1	p30750	Glycated haemoglobin (HbA1c)	3.11E-05	4.50702	0.02760708585	0	NC
19	ENSG00000161914	ZNF653	p30690	Cholesterol	3.12E-05	4.50597	0.02763879347	0	NC
17	ENSG00000188895	MSL1	p30190	Monocyte percentage	3.13E-05	4.5041	0.0277228768	0	NC
17	ENSG00000171532	NEUROD2	p30150	Eosinophill count	3.15E-05	4.50124	0.02785728675	0	NC
11	ENSG00000167332	OR51E2	p30640	Apolipoprotein B	3.16E-05	4.5009	0.02785728675	0	NC
6	ENSG00000164663	USP49	p30270	Mean sphered cell volume	3.17E-05	4.49916	0.02793380625	0	NC
12	ENSG00000111300	NAA25	p30270	Mean sphered cell volume	3.18E-05	4.4969	0.02804413899	0	NC
17	ENSG00000129195	PIMREG	p30150	Eosinophill count	3.21E-05	4.4929	0.02826798133	0	NC
12	ENSG00000111775	COX6A1	p30290	High light scatter reticulocyte percentage	3.22E-05	4.49157	0.0283190167	0	NC
12	ENSG00000089248	ERP29	p30210	Eosinophill percentage	3.25E-05	4.4881	0.0285103291	0	NC
2	ENSG00000128654	MTX2	p30020	Haemoglobin concentration	3.30E-05	4.48206	0.0288733368	0	NC
22	ENSG00000128310	GALR3	p30110	Platelet distribution width	3.30E-05	4.48124	0.02889165411	0	NC
2	ENSG00000150722	PPP1R1C	p30130	Monocyte count	3.45E-05	4.4627	0.03011400505	0	NC
6	ENSG00000118513	MYB	p30190	Monocyte percentage	3.49E-05	4.45708	0.03046809571	0	NC
2	ENSG00000174279	EVX2	p30030	Haematocrit percentage	3.55E-05	4.45034	0.03090599871	0	NC
2	ENSG00000188452	CERKL	p30130	Monocyte count	3.56E-05	4.44842	0.03093422567	0	NC
6	ENSG00000124508	BTN2A2	p30300	High light scatter reticulocyte count	3.56E-05	4.44838	0.03093422567	0	NC
17	ENSG00000015532	XYLT2	p30070	Red blood cell distribution width	3.56E-05	4.44832	0.03093422567	0	NC
19	ENSG00000237521	OR7E24	p30680	Calcium	3.57E-05	4.44694	0.03099412768	0	NC
17	ENSG00000172057	ORMDL3	p30140	Neutrophill count	3.59E-05	4.4447	0.03111574877	0	NC
9	ENSG00000160293	VAV2	p30620	Alanine aminotransferase	3.60E-05	4.44376	0.03114452872	0	NC
11	ENSG00000132256	TRIM5	p30640	Apolipoprotein B	3.66E-05	4.43631	0.03164418664	0	NC
16	ENSG00000185716	MOSMO	p30670	Urea	3.68E-05	4.43463	0.03172756749	0	NC
22	ENSG00000100385	IL2RB	p30020	Haemoglobin concentration	3.75E-05	4.42579	0.03232618425	0	NC
11	ENSG00000168092	PAFAH1B2	p30270	Mean sphered cell volume	3.75E-05	4.42544	0.03232618425	0	NC
17	ENSG00000161664	ASB16	p30270	Mean sphered cell volume	3.87E-05	4.41276	0.033242928	0	NC
2	ENSG00000143994	ABHD1	p30080	Platelet count	3.88E-05	4.41161	0.03329007339	0	NC
11	ENSG00000168092	PAFAH1B2	p30720	Cystatin C	3.96E-05	4.40214	0.03398215319	0	NC
17	ENSG00000141738	GRB7	p30140	Neutrophill count	4.00E-05	4.39752	0.03430344123	0	NC
6	ENSG00000146416	AIG1	p30870	Triglycerides	4.03E-05	4.3945	0.03450048016	0	NC
11	ENSG00000129749	CHRNA10	p30810	Phosphate	4.05E-05	4.39292	0.03458384226	0	NC
11	ENSG00000087884	AAMDC	p30210	Eosinophill percentage	4.07E-05	4.39048	0.03473617503	0	NC
19	ENSG00000130176	CNN1	p30690	Cholesterol	4.08E-05	4.38969	0.03475692897	0	NC
2	ENSG00000128710	HOXD10	p30030	Haematocrit percentage	4.09E-05	4.38802	0.03484828788	0	NC
17	ENSG00000129255	MPDU1	p30860	Total protein	4.12E-05	4.38459	0.03508182203	0	NC
1	ENSG00000171608	PIK3CD	p30000	White blood cell count	4.16E-05	4.38115	0.03531778681	0	NC
9	ENSG00000148291	SURF2	p30640	Apolipoprotein B	4.17E-05	4.38038	0.03533747083	0	NC
17	ENSG00000131759	RARA	p30000	White blood cell count	4.23E-05	4.37322	0.03585513398	0	NC
12	ENSG00000185591	SP1	p30080	Platelet count	4.24E-05	4.37301	0.03585513398	0	NC
9	ENSG00000136840	ST6GALNAC4	p30030	Haematocrit percentage	4.24E-05	4.37228	0.03587197191	0	NC
1	ENSG00000171806	METTL18	p30770	IGF-1	4.33E-05	4.36387	0.03652916867	0	NC
3	ENSG00000243989	ACY1	p30870	Triglycerides	4.38E-05	4.35868	0.03692367855	0	NC
7	ENSG00000146955	RAB19	p30080	Platelet count	4.44E-05	4.35286	0.03734687554	0	NC
17	ENSG00000141505	ASGR1	p30710	C-reactive protein	4.44E-05	4.35263	0.03734687554	0	NC
1	ENSG00000162723	SLAMF9	p30710	C-reactive protein	4.44E-05	4.35216	0.03734687554	0	NC
7	ENSG00000176125	UFSP1	p30070	Red blood cell distribution width	4.46E-05	4.35085	0.03741467455	0	NC
22	ENSG00000100055	CYTH4	p30020	Haemoglobin concentration	4.48E-05	4.34915	0.03751632563	0	NC
22	ENSG00000099953	MMP11	p30250	Reticulocyte count	4.50E-05	4.34673	0.03763559815	0	NC
22	ENSG00000099956	SMARCB1	p30250	Reticulocyte count	4.50E-05	4.34673	0.03763559815	0	NC
11	ENSG00000110536	PTPMT1	p30130	Monocyte count	4.53E-05	4.34425	0.03780585121	0	NC
3	ENSG00000145050	MANF	p30210	Eosinophill percentage	4.54E-05	4.34261	0.03790354588	0	NC
17	ENSG00000131477	RAMP2	p30150	Eosinophill count	4.56E-05	4.34125	0.03797705465	0	NC
17	ENSG00000214226	C17orf67	p30000	White blood cell count	4.58E-05	4.3388	0.03814638058	0	NC
17	ENSG00000174326	SLC16A11	p30710	C-reactive protein	4.59E-05	4.33794	0.03815656776	0	NC
17	ENSG00000131771	PPP1R1B	p30140	Neutrophill count	4.60E-05	4.33765	0.03815656776	0	NC
7	ENSG00000128581	IFT22	p30870	Triglycerides	4.64E-05	4.33317	0.0385064256	0	NC
1	ENSG00000132688	NES	p30700	Creatinine	4.69E-05	4.32845	0.03888102662	0	NC
18	ENSG00000141458	NPC1	p30290	High light scatter reticulocyte percentage	4.71E-05	4.32693	0.0389711168	0	NC
19	ENSG00000118156	ZNF541	p30670	Urea	4.72E-05	4.32621	0.03898566397	0	NC
17	ENSG00000204913	LRRC3C	p30150	Eosinophill count	4.72E-05	4.32574	0.03898566397	0	NC
2	ENSG00000119777	TMEM214	p30870	Triglycerides	4.73E-05	4.32479	0.039024908	0	NC
17	ENSG00000132383	RPA1	p30680	Calcium	4.76E-05	4.32222	0.03916405104	0	NC
17	ENSG00000186532	SMYD4	p30680	Calcium	4.76E-05	4.32222	0.03916405104	0	NC
1	ENSG00000132854	KANK4	p30870	Triglycerides	4.77E-05	4.32118	0.03921176331	0	NC
17	ENSG00000167716	WDR81	p30860	Total protein	4.86E-05	4.31352	0.03986261068	0	NC
19	ENSG00000197561	ELANE	p30120	Lymphocyte count	4.87E-05	4.31239	0.03991955611	0	NC
12	ENSG00000111775	COX6A1	p30300	High light scatter reticulocyte count	4.89E-05	4.31044	0.04005218994	0	NC
1	ENSG00000213088	ACKR1	p30140	Neutrophill count	4.93E-05	4.30752	0.04026791873	0	NC
1	ENSG00000000457	SCYL3	p30770	IGF-1	4.93E-05	4.30709	0.04026791873	0	NC
6	ENSG00000112414	ADGRG6	p30870	Triglycerides	4.95E-05	4.30527	0.04038978427	0	NC
6	ENSG00000048545	GUCA1A	p30270	Mean sphered cell volume	4.98E-05	4.30244	0.04060639887	0	NC
17	ENSG00000161940	BCL6B	p30860	Total protein	5.02E-05	4.29933	0.04085055961	0	NC
7	ENSG00000106400	ZNHIT1	p30010	Red blood cell count	5.03E-05	4.29881	0.04085188817	0	NC
5	ENSG00000182578	CSF1R	p30130	Monocyte count	5.04E-05	4.29744	0.04093330834	0	NC
19	ENSG00000125746	EML2	p30640	Apolipoprotein B	5.05E-05	4.29673	0.04095266292	0	NC
17	ENSG00000214226	C17orf67	p30140	Neutrophill count	5.06E-05	4.29572	0.04098118408	0	NC
17	ENSG00000108349	CASC3	p30190	Monocyte percentage	5.07E-05	4.29542	0.04098118408	0	NC
19	ENSG00000129347	KRI1	p30690	Cholesterol	5.08E-05	4.2938	0.04108672788	0	NC
1	ENSG00000143315	PIGM	p30710	C-reactive protein	5.09E-05	4.29322	0.04109407325	0	NC
6	ENSG00000137225	CAPN11	p30080	Platelet count	5.15E-05	4.28808	0.04153530522	0	NC
3	ENSG00000001617	SEMA3F	p30300	High light scatter reticulocyte count	5.16E-05	4.28705	0.04154756472	0	NC
2	ENSG00000128713	HOXD11	p30030	Haematocrit percentage	5.16E-05	4.28695	0.04154756472	0	NC
16	ENSG00000141086	CTRL	p30760	HDL Cholesterol	5.19E-05	4.2851	0.04167691092	0	NC
17	ENSG00000167447	SMG8	p30130	Monocyte count	5.19E-05	4.28453	0.04168367927	0	NC
16	ENSG00000125124	BBS2	p30760	HDL Cholesterol	5.21E-05	4.28275	0.04180682083	0	NC
16	ENSG00000161999	JMJD8	p30750	Glycated haemoglobin (HbA1c)	5.24E-05	4.28088	0.04193907169	0	NC
17	ENSG00000170175	CHRNB1	p30010	Red blood cell count	5.28E-05	4.27755	0.04221347013	0	NC
12	ENSG00000008323	PLEKHG6	p30720	Cystatin C	5.33E-05	4.27336	0.04257394214	0	NC
17	ENSG00000072849	DERL2	p30860	Total protein	5.35E-05	4.27153	0.04265610453	0	NC
17	ENSG00000167842	MIS12	p30860	Total protein	5.35E-05	4.27153	0.04265610453	0	NC
1	ENSG00000116675	DNAJC6	p30710	C-reactive protein	5.41E-05	4.26678	0.04307603338	0	NC
17	ENSG00000126368	NR1D1	p30190	Monocyte percentage	5.44E-05	4.26419	0.04328433826	0	NC
18	ENSG00000152229	PSTPIP2	p30070	Red blood cell distribution width	5.47E-05	4.26182	0.04347167989	0	NC
6	ENSG00000186470	BTN3A2	p30300	High light scatter reticulocyte count	5.52E-05	4.25774	0.0438321351	0	NC
19	ENSG00000196415	PRTN3	p30120	Lymphocyte count	5.53E-05	4.25715	0.04384190228	0	NC
8	ENSG00000130227	XPO7	p30270	Mean sphered cell volume	5.62E-05	4.25026	0.04449249016	0	NC
2	ENSG00000176714	CCDC121	p30870	Triglycerides	5.66E-05	4.2469	0.04473660605	0	NC
2	ENSG00000198522	GPN1	p30870	Triglycerides	5.66E-05	4.2469	0.04473660605	0	NC
17	ENSG00000131759	RARA	p30210	Eosinophill percentage	5.67E-05	4.2463	0.04474783494	0	NC
17	ENSG00000188895	MSL1	p30000	White blood cell count	5.68E-05	4.24556	0.04477355477	0	NC
12	ENSG00000013573	DDX11	p30120	Lymphocyte count	5.71E-05	4.24305	0.04498230214	0	NC
22	ENSG00000133466	C1QTNF6	p30020	Haemoglobin concentration	5.73E-05	4.24221	0.045018636	0	NC
22	ENSG00000203618	GP1BB	p30110	Platelet distribution width	5.77E-05	4.23913	0.04524989691	0	NC
18	ENSG00000078043	PIAS2	p30070	Red blood cell distribution width	5.77E-05	4.23852	0.04524989691	0	NC
18	ENSG00000167216	KATNAL2	p30070	Red blood cell distribution width	5.77E-05	4.23852	0.04524989691	0	NC
1	ENSG00000188404	SELL	p30770	IGF-1	5.78E-05	4.23783	0.04527103711	0	NC
18	ENSG00000141458	NPC1	p30240	Reticulocyte percentage	5.85E-05	4.23265	0.04576293175	0	NC
20	ENSG00000244687	UBE2V1	p30260	Mean reticulocyte volume	5.86E-05	4.23213	0.04576650826	0	NC
6	ENSG00000172426	RSPH9	p30080	Platelet count	5.98E-05	4.22353	0.04662966151	0	NC
2	ENSG00000170166	HOXD4	p30020	Haemoglobin concentration	5.99E-05	4.22236	0.0467032699	0	NC
7	ENSG00000122545	SEPTIN7	p30280	Immature reticulocyte fraction	6.02E-05	4.22022	0.04688164642	0	NC
11	ENSG00000197345	MRPL21	p30650	Aspartate aminotransferase	6.08E-05	4.21645	0.04723772369	0	NC
22	ENSG00000099953	MMP11	p30240	Reticulocyte percentage	6.13E-05	4.21244	0.04756996027	0	NC
22	ENSG00000099956	SMARCB1	p30240	Reticulocyte percentage	6.13E-05	4.21244	0.04756996027	0	NC
17	ENSG00000008838	MED24	p30000	White blood cell count	6.16E-05	4.21072	0.04765709303	0	NC
17	ENSG00000131475	VPS25	p30150	Eosinophill count	6.16E-05	4.21022	0.04765709303	0	NC
2	ENSG00000115607	IL18RAP	p30150	Eosinophill count	6.16E-05	4.2102	0.04765709303	0	NC
6	ENSG00000137309	HMGA1	p30080	Platelet count	6.18E-05	4.20874	0.04776467947	0	NC
1	ENSG00000266094	RASSF5	p30660	Direct bilirubin	6.19E-05	4.20817	0.04777456254	0	NC
12	ENSG00000276045	ORAI1	p30710	C-reactive protein	6.22E-05	4.20602	0.04795866667	0	NC
7	ENSG00000085514	PILRA	p30750	Glycated haemoglobin (HbA1c)	6.26E-05	4.20335	0.04820121784	0	NC
14	ENSG00000100558	PLEK2	p30270	Mean sphered cell volume	6.35E-05	4.1972	0.04883480407	0	NC
17	ENSG00000141510	TP53	p30860	Total protein	6.41E-05	4.19293	0.04926306343	0	NC
9	ENSG00000148296	SURF6	p30640	Apolipoprotein B	6.46E-05	4.18993	0.04955002819	0	NC
21	ENSG00000157554	ERG	p30260	Mean reticulocyte volume	6.50E-05	4.18714	0.04981463141	0	NC
